,time,prices,market_id
0,2026-06-05 16:30:04,0.495,68904303659339675921486120438846484363895611113686279957484832424725534522301
1,2026-06-05 17:00:04,0.205,68904303659339675921486120438846484363895611113686279957484832424725534522301
2,2026-06-05 17:30:16,0.205,68904303659339675921486120438846484363895611113686279957484832424725534522301
3,2026-06-05 18:00:05,0.195,68904303659339675921486120438846484363895611113686279957484832424725534522301
4,2026-06-05 18:30:19,0.195,68904303659339675921486120438846484363895611113686279957484832424725534522301
5,2026-06-05 19:00:04,0.115,68904303659339675921486120438846484363895611113686279957484832424725534522301
6,2026-06-05 19:30:04,0.115,68904303659339675921486120438846484363895611113686279957484832424725534522301
7,2026-06-05 20:00:06,0.12,68904303659339675921486120438846484363895611113686279957484832424725534522301
8,2026-06-05 20:30:04,0.12,68904303659339675921486120438846484363895611113686279957484832424725534522301
9,2026-06-05 21:00:05,0.12,68904303659339675921486120438846484363895611113686279957484832424725534522301
10,2026-06-05 21:30:03,0.12,68904303659339675921486120438846484363895611113686279957484832424725534522301
11,2026-06-05 22:00:05,0.12,68904303659339675921486120438846484363895611113686279957484832424725534522301
12,2026-06-05 22:30:05,0.12,68904303659339675921486120438846484363895611113686279957484832424725534522301
13,2026-06-05 23:00:05,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
14,2026-06-05 23:30:04,0.09,68904303659339675921486120438846484363895611113686279957484832424725534522301
15,2026-06-06 00:00:04,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
16,2026-06-06 00:30:05,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
17,2026-06-06 01:00:06,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
18,2026-06-06 01:30:04,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
19,2026-06-06 02:00:18,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
20,2026-06-06 02:30:03,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
21,2026-06-06 03:00:05,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
22,2026-06-06 03:30:05,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
23,2026-06-06 04:00:05,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
24,2026-06-06 04:30:04,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
25,2026-06-06 05:00:06,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
26,2026-06-06 05:30:05,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
27,2026-06-06 06:00:05,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
28,2026-06-06 06:30:03,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
29,2026-06-06 07:00:04,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
30,2026-06-06 07:30:03,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
31,2026-06-06 08:00:04,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
32,2026-06-06 08:30:04,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
33,2026-06-06 09:00:04,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
34,2026-06-06 09:30:04,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
35,2026-06-06 10:00:15,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
36,2026-06-06 10:30:04,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
37,2026-06-06 11:00:04,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
38,2026-06-06 11:30:04,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
39,2026-06-06 12:00:05,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
40,2026-06-06 12:30:05,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
41,2026-06-06 13:00:04,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
42,2026-06-06 13:30:04,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
43,2026-06-06 14:00:04,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
44,2026-06-06 14:30:03,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
45,2026-06-06 15:00:07,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
46,2026-06-06 15:30:03,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
47,2026-06-06 16:00:03,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
48,2026-06-06 16:30:05,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
49,2026-06-06 17:00:22,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
50,2026-06-06 17:30:05,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
51,2026-06-06 18:00:05,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
52,2026-06-06 18:30:05,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
53,2026-06-06 19:00:04,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
54,2026-06-06 19:30:05,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
55,2026-06-06 20:00:04,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
56,2026-06-06 20:30:05,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
57,2026-06-06 21:00:05,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
58,2026-06-06 21:30:06,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
59,2026-06-06 22:00:05,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
60,2026-06-06 22:30:05,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
61,2026-06-06 23:00:04,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
62,2026-06-06 23:30:05,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
63,2026-06-07 00:00:15,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
64,2026-06-07 00:30:05,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
65,2026-06-07 01:00:08,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
66,2026-06-07 01:30:05,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
67,2026-06-07 02:00:17,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
68,2026-06-07 02:30:04,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
69,2026-06-07 03:00:06,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
70,2026-06-07 03:30:07,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
71,2026-06-07 04:00:06,0.095,68904303659339675921486120438846484363895611113686279957484832424725534522301
